gene,group
ZHX3,broadly_reactive_cysteine
TRABD,broadly_reactive_cysteine
GTPBP5,broadly_reactive_cysteine
SENP3,broadly_reactive_cysteine
OSBPL3,broadly_reactive_cysteine
SMARCAD1,broadly_reactive_cysteine
EHD1,broadly_reactive_cysteine
RGCC,broadly_reactive_cysteine
ZNF335,broadly_reactive_cysteine
PCIF1,broadly_reactive_cysteine
ESF1,broadly_reactive_cysteine
ALG2,broadly_reactive_cysteine
ZNF644,broadly_reactive_cysteine
HEATR1,broadly_reactive_cysteine
SUV39H2,broadly_reactive_cysteine
ZBTB3,broadly_reactive_cysteine
SGK196,broadly_reactive_cysteine
RABEP2,broadly_reactive_cysteine
TFB2M,broadly_reactive_cysteine
ZCCHC4,broadly_reactive_cysteine
IKZF5,broadly_reactive_cysteine
CXorf56,broadly_reactive_cysteine
FAM96A,broadly_reactive_cysteine
DHX35,broadly_reactive_cysteine
NSUN3,broadly_reactive_cysteine
IGFLR1,broadly_reactive_cysteine
OBFC1,broadly_reactive_cysteine
DENND2D,broadly_reactive_cysteine
PCNXL3,broadly_reactive_cysteine
HAUS4,broadly_reactive_cysteine
TUT1,broadly_reactive_cysteine
CCDC86,broadly_reactive_cysteine
REEP4,broadly_reactive_cysteine
C6orf106,broadly_reactive_cysteine
OPA3,broadly_reactive_cysteine
ARMC7,broadly_reactive_cysteine
FAM134B,broadly_reactive_cysteine
TASP1,broadly_reactive_cysteine
NARFL,broadly_reactive_cysteine
DHX33,broadly_reactive_cysteine
NOL6,broadly_reactive_cysteine
ZDHHC6,broadly_reactive_cysteine
C2orf44,broadly_reactive_cysteine
YTHDC2,broadly_reactive_cysteine
AZI2,broadly_reactive_cysteine
ESRP2,broadly_reactive_cysteine
RPAP3,broadly_reactive_cysteine
BCAS3,broadly_reactive_cysteine
C2orf43,broadly_reactive_cysteine
WDR55,broadly_reactive_cysteine
RNF167,broadly_reactive_cysteine
RANBP3,broadly_reactive_cysteine
ZNF552,broadly_reactive_cysteine
ASB8,broadly_reactive_cysteine
DCTPP1,broadly_reactive_cysteine
RPF2,broadly_reactive_cysteine
SMYD3,broadly_reactive_cysteine
C11orf67,broadly_reactive_cysteine
WDR26,broadly_reactive_cysteine
TDRD3,broadly_reactive_cysteine
C8orf33,broadly_reactive_cysteine
ATP13A3,broadly_reactive_cysteine
PPP1R3E,broadly_reactive_cysteine
SCAF1,broadly_reactive_cysteine
FAM125B,broadly_reactive_cysteine
PLEKHG2,broadly_reactive_cysteine
FAM190B,broadly_reactive_cysteine
ZNF696,broadly_reactive_cysteine
RABL5,broadly_reactive_cysteine
C14orf102,broadly_reactive_cysteine
KAT8,broadly_reactive_cysteine
PTGES2,broadly_reactive_cysteine
PHAX,broadly_reactive_cysteine
DCLRE1B,broadly_reactive_cysteine
UBE2Z,broadly_reactive_cysteine
GEMIN7,broadly_reactive_cysteine
ACAD9,broadly_reactive_cysteine
NT5DC2,broadly_reactive_cysteine
YY1AP1,broadly_reactive_cysteine
RMND5A,broadly_reactive_cysteine
CSRP2BP,broadly_reactive_cysteine
ZNF430,broadly_reactive_cysteine
CAAP1,broadly_reactive_cysteine
NOL11,broadly_reactive_cysteine
DDX31,broadly_reactive_cysteine
METTL7A,broadly_reactive_cysteine
C10orf88,broadly_reactive_cysteine
COQ10B,broadly_reactive_cysteine
FAM188A,broadly_reactive_cysteine
ZNF395,broadly_reactive_cysteine
SRD5A3,broadly_reactive_cysteine
ZFAND3,broadly_reactive_cysteine
ECT2,broadly_reactive_cysteine
FAM204A,broadly_reactive_cysteine
PLEKHF2,broadly_reactive_cysteine
IPPK,broadly_reactive_cysteine
ANKZF1,broadly_reactive_cysteine
GORASP2,broadly_reactive_cysteine
ZWILCH,broadly_reactive_cysteine
HN1L,broadly_reactive_cysteine
SP140L,broadly_reactive_cysteine
SLC25A22,broadly_reactive_cysteine
PSTPIP2,broadly_reactive_cysteine
MED20,broadly_reactive_cysteine
WDR76,broadly_reactive_cysteine
C14orf93,broadly_reactive_cysteine
QTRTD1,broadly_reactive_cysteine
WDR54,broadly_reactive_cysteine
ACTR8,broadly_reactive_cysteine
7-Mar,broadly_reactive_cysteine
C6orf211,broadly_reactive_cysteine
CNOT10,broadly_reactive_cysteine
LRRC40,broadly_reactive_cysteine
RMI1,broadly_reactive_cysteine
EHMT1,broadly_reactive_cysteine
SFXN1,broadly_reactive_cysteine
ZNF408,broadly_reactive_cysteine
COG4,broadly_reactive_cysteine
ACTR5,broadly_reactive_cysteine
MRPL44,broadly_reactive_cysteine
USP42,broadly_reactive_cysteine
ISG20L2,broadly_reactive_cysteine
KANSL2,broadly_reactive_cysteine
L2HGDH,broadly_reactive_cysteine
COPS7B,broadly_reactive_cysteine
NHEJ1,broadly_reactive_cysteine
ELP3,broadly_reactive_cysteine
RPF1,broadly_reactive_cysteine
GPN2,broadly_reactive_cysteine
POLR1B,broadly_reactive_cysteine
ZMAT3,broadly_reactive_cysteine
UCK1,broadly_reactive_cysteine
FN3KRP,broadly_reactive_cysteine
TBC1D17,broadly_reactive_cysteine
CARS2,broadly_reactive_cysteine
RSAD1,broadly_reactive_cysteine
WDR41,broadly_reactive_cysteine
FBRS,broadly_reactive_cysteine
SAP30L,broadly_reactive_cysteine
NMNAT1,broadly_reactive_cysteine
C17orf75,broadly_reactive_cysteine
PLEKHA5,broadly_reactive_cysteine
SMURF2,broadly_reactive_cysteine
UPF2,broadly_reactive_cysteine
RNPEPL1,broadly_reactive_cysteine
GNB4,broadly_reactive_cysteine
XPO5,broadly_reactive_cysteine
GRPEL1,broadly_reactive_cysteine
BRF2,broadly_reactive_cysteine
CLSPN,broadly_reactive_cysteine
CLK4,broadly_reactive_cysteine
C12orf10,broadly_reactive_cysteine
BCL2L12,broadly_reactive_cysteine
PLEKHA2,broadly_reactive_cysteine
PLEKHA1,broadly_reactive_cysteine
SP110,broadly_reactive_cysteine
CACYBP,broadly_reactive_cysteine
RRAGC,broadly_reactive_cysteine
RC3H2,broadly_reactive_cysteine
PATZ1,broadly_reactive_cysteine
ZFYVE1,broadly_reactive_cysteine
LY9,broadly_reactive_cysteine
RHOF,broadly_reactive_cysteine
PDF,broadly_reactive_cysteine
RDH14,broadly_reactive_cysteine
MKNK2,broadly_reactive_cysteine
PARVG,broadly_reactive_cysteine
NMRAL1,broadly_reactive_cysteine
VEZT,broadly_reactive_cysteine
SPC25,broadly_reactive_cysteine
SLC38A10,broadly_reactive_cysteine
ETNK1,broadly_reactive_cysteine
APOBEC3G,broadly_reactive_cysteine
SLC25A19,broadly_reactive_cysteine
EML4,broadly_reactive_cysteine
RNMTL1,broadly_reactive_cysteine
GLOD4,broadly_reactive_cysteine
GPBP1L1,broadly_reactive_cysteine
CBX8,broadly_reactive_cysteine
SENP2,broadly_reactive_cysteine
ZBTB20,broadly_reactive_cysteine
NEK6,broadly_reactive_cysteine
MCCC2,broadly_reactive_cysteine
ZFYVE28,broadly_reactive_cysteine
NCOA5,broadly_reactive_cysteine
EPG5,broadly_reactive_cysteine
MOV10,broadly_reactive_cysteine
ZNF532,broadly_reactive_cysteine
ZNF160,broadly_reactive_cysteine
GBA2,broadly_reactive_cysteine
CWC22,broadly_reactive_cysteine
NCKAP5L,broadly_reactive_cysteine
SYTL2,broadly_reactive_cysteine
MSL2,broadly_reactive_cysteine
TNRC6C,broadly_reactive_cysteine
RAVER2,broadly_reactive_cysteine
CHD8,broadly_reactive_cysteine
GPAM,broadly_reactive_cysteine
ZFP14,broadly_reactive_cysteine
KIAA1551,broadly_reactive_cysteine
PLXNA4,broadly_reactive_cysteine
GPN1,broadly_reactive_cysteine
SDF2L1,broadly_reactive_cysteine
CSNK1G1,broadly_reactive_cysteine
XAB2,broadly_reactive_cysteine
PREB,broadly_reactive_cysteine
BRMS1,broadly_reactive_cysteine
SRA1,broadly_reactive_cysteine
ATP13A1,broadly_reactive_cysteine
GOPC,broadly_reactive_cysteine
MRPL47,broadly_reactive_cysteine
SEPSECS,broadly_reactive_cysteine
CHMP1A,broadly_reactive_cysteine
TM9SF3,broadly_reactive_cysteine
RANGRF,broadly_reactive_cysteine
APMAP,broadly_reactive_cysteine
WDR6,broadly_reactive_cysteine
TXNRD2,broadly_reactive_cysteine
SH2D2A,broadly_reactive_cysteine
FAM60A,broadly_reactive_cysteine
ARFGAP3,broadly_reactive_cysteine
RAB18,broadly_reactive_cysteine
ALG13,broadly_reactive_cysteine
SSU72,broadly_reactive_cysteine
VTA1,broadly_reactive_cysteine
PNPLA8,broadly_reactive_cysteine
SARS2,broadly_reactive_cysteine
POLM,broadly_reactive_cysteine
MRPS30,broadly_reactive_cysteine
MMP25,broadly_reactive_cysteine
MID1IP1,broadly_reactive_cysteine
ENY2,broadly_reactive_cysteine
SAYSD1,broadly_reactive_cysteine
GPCPD1,broadly_reactive_cysteine
A4GALT,broadly_reactive_cysteine
MYNN,broadly_reactive_cysteine
EXOSC4,broadly_reactive_cysteine
UBE2T,broadly_reactive_cysteine
NOP10,broadly_reactive_cysteine
CHST11,broadly_reactive_cysteine
OSGEP,broadly_reactive_cysteine
DMAP1,broadly_reactive_cysteine
UBN1,broadly_reactive_cysteine
ZDHHC4,broadly_reactive_cysteine
ACP6,broadly_reactive_cysteine
ISYNA1,broadly_reactive_cysteine
BRD7,broadly_reactive_cysteine
DCP1A,broadly_reactive_cysteine
KRCC1,broadly_reactive_cysteine
FANCF,broadly_reactive_cysteine
MED4,broadly_reactive_cysteine
TIMMDC1,broadly_reactive_cysteine
RIC8A,broadly_reactive_cysteine
ATP13A2,broadly_reactive_cysteine
SLAMF7,broadly_reactive_cysteine
AKIP1,broadly_reactive_cysteine
CASS4,broadly_reactive_cysteine
TIGAR,broadly_reactive_cysteine
C12orf4,broadly_reactive_cysteine
RTN4,broadly_reactive_cysteine
CYLD,broadly_reactive_cysteine
HINT3,broadly_reactive_cysteine
RPRD1B,broadly_reactive_cysteine
SMCR7L,broadly_reactive_cysteine
HPS4,broadly_reactive_cysteine
XPNPEP3,broadly_reactive_cysteine
SETD8,broadly_reactive_cysteine
NIT2,broadly_reactive_cysteine
AVEN,broadly_reactive_cysteine
INCENP,broadly_reactive_cysteine
EXOSC5,broadly_reactive_cysteine
EXOSC3,broadly_reactive_cysteine
KIF13B,broadly_reactive_cysteine
PRDM11,broadly_reactive_cysteine
PRDM10,broadly_reactive_cysteine
ANLN,broadly_reactive_cysteine
XPNPEP1,broadly_reactive_cysteine
GPHN,broadly_reactive_cysteine
ZNF331,broadly_reactive_cysteine
BIN3,broadly_reactive_cysteine
UTP3,broadly_reactive_cysteine
STARD7,broadly_reactive_cysteine
BIRC6,broadly_reactive_cysteine
ZNF302,broadly_reactive_cysteine
PDLIM7,broadly_reactive_cysteine
ACSS2,broadly_reactive_cysteine
DDX21,broadly_reactive_cysteine
SAR1A,broadly_reactive_cysteine
POLE4,broadly_reactive_cysteine
NANS,broadly_reactive_cysteine
SH3GLB2,broadly_reactive_cysteine
EIF2B3,broadly_reactive_cysteine
MBNL1,broadly_reactive_cysteine
SLC2A4RG,broadly_reactive_cysteine
SPHK2,broadly_reactive_cysteine
EIF4ENIF1,broadly_reactive_cysteine
SIRT7,broadly_reactive_cysteine
SH2B1,broadly_reactive_cysteine
CTPS2,broadly_reactive_cysteine
POLE3,broadly_reactive_cysteine
CHRAC1,broadly_reactive_cysteine
SDR39U1,broadly_reactive_cysteine
AAAS,broadly_reactive_cysteine
YAE1D1,broadly_reactive_cysteine
SNRK,broadly_reactive_cysteine
TULP4,broadly_reactive_cysteine
BAZ1A,broadly_reactive_cysteine
STRN4,broadly_reactive_cysteine
ZNF277,broadly_reactive_cysteine
AASDHPPT,broadly_reactive_cysteine
OSTC,broadly_reactive_cysteine
ACN9,broadly_reactive_cysteine
DROSHA,broadly_reactive_cysteine
UBQLN4,broadly_reactive_cysteine
CDC42SE1,broadly_reactive_cysteine
SNX15,broadly_reactive_cysteine
HEBP1,broadly_reactive_cysteine
APOBEC3C,broadly_reactive_cysteine
DUSP22,broadly_reactive_cysteine
VPS45,broadly_reactive_cysteine
PNO1,broadly_reactive_cysteine
MRPL17,broadly_reactive_cysteine
PHPT1,broadly_reactive_cysteine
ARHGAP35,broadly_reactive_cysteine
FAM114A2,broadly_reactive_cysteine
PLSCR3,broadly_reactive_cysteine
AGPAT4,broadly_reactive_cysteine
AGPAT3,broadly_reactive_cysteine
HELLS,broadly_reactive_cysteine
GLRX2,broadly_reactive_cysteine
RASSF1,broadly_reactive_cysteine
TOPORS,broadly_reactive_cysteine
MBIP,broadly_reactive_cysteine
LANCL2,broadly_reactive_cysteine
KIF15,broadly_reactive_cysteine
RAD18,broadly_reactive_cysteine
KRT84,broadly_reactive_cysteine
FARSB,broadly_reactive_cysteine
CISH,broadly_reactive_cysteine
IARS2,broadly_reactive_cysteine
BRWD1,broadly_reactive_cysteine
SAMSN1,broadly_reactive_cysteine
KLC4,broadly_reactive_cysteine
CENPM,broadly_reactive_cysteine
TREX1,broadly_reactive_cysteine
DIAPH3,broadly_reactive_cysteine
NRBP2,broadly_reactive_cysteine
BMP2K,broadly_reactive_cysteine
ATG3,broadly_reactive_cysteine
PKDREJ,broadly_reactive_cysteine
PDS5B,broadly_reactive_cysteine
SMC4,broadly_reactive_cysteine
MAN2C1,broadly_reactive_cysteine
SACM1L,broadly_reactive_cysteine
OLA1,broadly_reactive_cysteine
CUTC,broadly_reactive_cysteine
ZFP64,broadly_reactive_cysteine
ECHDC1,broadly_reactive_cysteine
RNF146,broadly_reactive_cysteine
RBM12,broadly_reactive_cysteine
TBC1D22B,broadly_reactive_cysteine
MDN1,broadly_reactive_cysteine
ZBTB40,broadly_reactive_cysteine
ACSS1,broadly_reactive_cysteine
ZCCHC3,broadly_reactive_cysteine
ZDHHC18,broadly_reactive_cysteine
PDRG1,broadly_reactive_cysteine
DECR2,broadly_reactive_cysteine
ABHD10,broadly_reactive_cysteine
TCP11L1,broadly_reactive_cysteine
MBNL3,broadly_reactive_cysteine
STAU2,broadly_reactive_cysteine
DDX28,broadly_reactive_cysteine
CNO,broadly_reactive_cysteine
TRMT13,broadly_reactive_cysteine
LIN7C,broadly_reactive_cysteine
AGPAT5,broadly_reactive_cysteine
TXLNG,broadly_reactive_cysteine
SPATS2L,broadly_reactive_cysteine
UFSP2,broadly_reactive_cysteine
ABCF3,broadly_reactive_cysteine
FAM49B,broadly_reactive_cysteine
AP5S1,broadly_reactive_cysteine
ABCB8,broadly_reactive_cysteine
FAM105A,broadly_reactive_cysteine
DDX19A,broadly_reactive_cysteine
GIMAP4,broadly_reactive_cysteine
TDP1,broadly_reactive_cysteine
POT1,broadly_reactive_cysteine
TBC1D23,broadly_reactive_cysteine
DCAF13,broadly_reactive_cysteine
IMP3,broadly_reactive_cysteine
NUDT15,broadly_reactive_cysteine
MRGBP,broadly_reactive_cysteine
TMEM39A,broadly_reactive_cysteine
TYW1,broadly_reactive_cysteine
EXOC1,broadly_reactive_cysteine
PCMTD2,broadly_reactive_cysteine
INTS9,broadly_reactive_cysteine
TMEM30A,broadly_reactive_cysteine
UQCC,broadly_reactive_cysteine
11-Sep,broadly_reactive_cysteine
SLC38A7,broadly_reactive_cysteine
MED17,broadly_reactive_cysteine
USP40,broadly_reactive_cysteine
PANK4,broadly_reactive_cysteine
FBXO28,broadly_reactive_cysteine
TBC1D13,broadly_reactive_cysteine
EXD2,broadly_reactive_cysteine
DNAJC11,broadly_reactive_cysteine
INTS7,broadly_reactive_cysteine
TMLHE,broadly_reactive_cysteine
FANCI,broadly_reactive_cysteine
FGFR1OP2,broadly_reactive_cysteine
PRMT7,broadly_reactive_cysteine
DNAJC17,broadly_reactive_cysteine
Asun,broadly_reactive_cysteine
GNL3L,broadly_reactive_cysteine
DDX18,broadly_reactive_cysteine
ASF1B,broadly_reactive_cysteine
KLHL11,broadly_reactive_cysteine
INTS10,broadly_reactive_cysteine
DNAAF2,broadly_reactive_cysteine
TBCCD1,broadly_reactive_cysteine
MRPS18A,broadly_reactive_cysteine
PNPO,broadly_reactive_cysteine
ARMC1,broadly_reactive_cysteine
POLR3E,broadly_reactive_cysteine
SDAD1,broadly_reactive_cysteine
MTPAP,broadly_reactive_cysteine
HAUS2,broadly_reactive_cysteine
NLE1,broadly_reactive_cysteine
KBTBD4,broadly_reactive_cysteine
NECAP2,broadly_reactive_cysteine
POLR3B,broadly_reactive_cysteine
RBM28,broadly_reactive_cysteine
RBM22,broadly_reactive_cysteine
BSDC1,broadly_reactive_cysteine
GPATCH2,broadly_reactive_cysteine
ATP5SL,broadly_reactive_cysteine
WDR70,broadly_reactive_cysteine
MED9,broadly_reactive_cysteine
TMEM248,broadly_reactive_cysteine
SLTM,broadly_reactive_cysteine
ZNHIT6,broadly_reactive_cysteine
FBXO34,broadly_reactive_cysteine
C14orf118,broadly_reactive_cysteine
PAG1,broadly_reactive_cysteine
CCDC109B,broadly_reactive_cysteine
PIH1D1,broadly_reactive_cysteine
PARPBP,broadly_reactive_cysteine
FAM118A,broadly_reactive_cysteine
RMND1,broadly_reactive_cysteine
ZNF446,broadly_reactive_cysteine
PAK1IP1,broadly_reactive_cysteine
AURKAIP1,broadly_reactive_cysteine
OXSM,broadly_reactive_cysteine
GID8,broadly_reactive_cysteine
MRPL22,broadly_reactive_cysteine
C1orf123,broadly_reactive_cysteine
BABAM1,broadly_reactive_cysteine
NMRK1,broadly_reactive_cysteine
C2orf42,broadly_reactive_cysteine
THG1L,broadly_reactive_cysteine
C4orf27,broadly_reactive_cysteine
IRAK4,broadly_reactive_cysteine
UCKL1,broadly_reactive_cysteine
GEMIN8,broadly_reactive_cysteine
TXNL4B,broadly_reactive_cysteine
NLRP2,broadly_reactive_cysteine
FAM120C,broadly_reactive_cysteine
TRNAU1AP,broadly_reactive_cysteine
COMMD8,broadly_reactive_cysteine
DDIT4,broadly_reactive_cysteine
NDUFB11,broadly_reactive_cysteine
MRPL16,broadly_reactive_cysteine
NHP2,broadly_reactive_cysteine
C20orf111,broadly_reactive_cysteine
FAM206A,broadly_reactive_cysteine
OCIAD1,broadly_reactive_cysteine
ADPRHL2,broadly_reactive_cysteine
5-Mar,broadly_reactive_cysteine
LYAR,broadly_reactive_cysteine
TMEM161A,broadly_reactive_cysteine
CHCHD3,broadly_reactive_cysteine
MED29,broadly_reactive_cysteine
DUS2L,broadly_reactive_cysteine
SIRT5,broadly_reactive_cysteine
MIOS,broadly_reactive_cysteine
MTMR10,broadly_reactive_cysteine
SMPD4,broadly_reactive_cysteine
CWC25,broadly_reactive_cysteine
TEX10,broadly_reactive_cysteine
THUMPD1,broadly_reactive_cysteine
TOR4A,broadly_reactive_cysteine
TRMT1,broadly_reactive_cysteine
PGPEP1,broadly_reactive_cysteine
FBXL12,broadly_reactive_cysteine
MCM9,broadly_reactive_cysteine
GDAP2,broadly_reactive_cysteine
ANKRD10,broadly_reactive_cysteine
BRE,broadly_reactive_cysteine
ING3,broadly_reactive_cysteine
ARL15,broadly_reactive_cysteine
KCTD5,broadly_reactive_cysteine
CDKN2AIP,broadly_reactive_cysteine
ALKBH4,broadly_reactive_cysteine
GAR1,broadly_reactive_cysteine
PPP4R2,broadly_reactive_cysteine
DPP3,broadly_reactive_cysteine
TUBA8,broadly_reactive_cysteine
ETAA1,broadly_reactive_cysteine
DDX56,broadly_reactive_cysteine
TERF2IP,broadly_reactive_cysteine
DACT1,broadly_reactive_cysteine
FAM53C,broadly_reactive_cysteine
BCLAF1,broadly_reactive_cysteine
ANAPC11,broadly_reactive_cysteine
UTP6,broadly_reactive_cysteine
TAB2,broadly_reactive_cysteine
MRPL39,broadly_reactive_cysteine
EURL,broadly_reactive_cysteine
MLTK,broadly_reactive_cysteine
FKBP11,broadly_reactive_cysteine
TMOD3,broadly_reactive_cysteine
ELOVL5,broadly_reactive_cysteine
MIS18A,broadly_reactive_cysteine
CELSR1,broadly_reactive_cysteine
NKIRAS2,broadly_reactive_cysteine
UGGT1,broadly_reactive_cysteine
CDK12,broadly_reactive_cysteine
RRN3,broadly_reactive_cysteine
FASTKD2,broadly_reactive_cysteine
GTSE1,broadly_reactive_cysteine
TECR,broadly_reactive_cysteine
ERAP1,broadly_reactive_cysteine
UBAP1,broadly_reactive_cysteine
ACTR10,broadly_reactive_cysteine
CISD1,broadly_reactive_cysteine
GGA3,broadly_reactive_cysteine
C9orf78,broadly_reactive_cysteine
CLIC5,broadly_reactive_cysteine
FAM120A,broadly_reactive_cysteine
GDE1,broadly_reactive_cysteine
SMARCAL1,broadly_reactive_cysteine
GLTP,broadly_reactive_cysteine
SPG21,broadly_reactive_cysteine
MRPL35,broadly_reactive_cysteine
UBP1,broadly_reactive_cysteine
DTL,broadly_reactive_cysteine
SACS,broadly_reactive_cysteine
EIF2AK3,broadly_reactive_cysteine
COQ3,broadly_reactive_cysteine
MTCH1,broadly_reactive_cysteine
NUDT4,broadly_reactive_cysteine
CECR1,broadly_reactive_cysteine
HSPBP1,broadly_reactive_cysteine
MAT2B,broadly_reactive_cysteine
MYOF,broadly_reactive_cysteine
ITSN2,broadly_reactive_cysteine
GLTSCR1,broadly_reactive_cysteine
EHD3,broadly_reactive_cysteine
ARHGEF12,broadly_reactive_cysteine
CNOT2,broadly_reactive_cysteine
NCKIPSD,broadly_reactive_cysteine
CD274,broadly_reactive_cysteine
LRP1B,broadly_reactive_cysteine
OGFR,broadly_reactive_cysteine
MPP6,broadly_reactive_cysteine
CHMP5,broadly_reactive_cysteine
COMMD9,broadly_reactive_cysteine
MRPL15,broadly_reactive_cysteine
THYN1,broadly_reactive_cysteine
CRIPT,broadly_reactive_cysteine
NDUFAF4,broadly_reactive_cysteine
PDP1,broadly_reactive_cysteine
KCMF1,broadly_reactive_cysteine
FOXJ2,broadly_reactive_cysteine
VAPA,broadly_reactive_cysteine
MRPL27,broadly_reactive_cysteine
GSKIP,broadly_reactive_cysteine
SENP1,broadly_reactive_cysteine
CXXC1,broadly_reactive_cysteine
10-Sep,broadly_reactive_cysteine
IFNK,broadly_reactive_cysteine
HMG20B,broadly_reactive_cysteine
GMIP,broadly_reactive_cysteine
CLEC1B,broadly_reactive_cysteine
ABRACL,broadly_reactive_cysteine
VPS54,broadly_reactive_cysteine
ZNRD1,broadly_reactive_cysteine
ACTR3B,broadly_reactive_cysteine
PIM2,broadly_reactive_cysteine
PHRF1,broadly_reactive_cysteine
ZBTB4,broadly_reactive_cysteine
CALCOCO1,broadly_reactive_cysteine
CEP72,broadly_reactive_cysteine
PLCE1,broadly_reactive_cysteine
POGK,broadly_reactive_cysteine
CCDC88C,broadly_reactive_cysteine
ZFAT,broadly_reactive_cysteine
STIM2,broadly_reactive_cysteine
VPS18,broadly_reactive_cysteine
RCC2,broadly_reactive_cysteine
KIAA1468,broadly_reactive_cysteine
