,ensembl_gene_id,hgnc_symbol,entrezgene,gene_biotype,percentage_gc_content,cds_length,chromosome_name
27527,ENSG00000226086,EIF3LP3,NA,processed_pseudogene,48.78,NA,10
27528,ENSG00000226087,,NA,lincRNA,47.1,NA,2
27529,ENSG00000226088,,NA,antisense,36.53,NA,1
27530,ENSG00000226089,,NA,sense_intronic,33.98,NA,6
27531,ENSG00000226091,LINC00937,389634,lincRNA,45.31,NA,12
27532,ENSG00000226092,RBMY2AP,NA,unprocessed_pseudogene,34.56,NA,Y
27533,ENSG00000226093,RPS28P8,NA,processed_pseudogene,51.92,NA,13
27534,ENSG00000226094,RPL7P3,NA,processed_pseudogene,55.32,NA,20
27535,ENSG00000226096,,NA,processed_pseudogene,48.99,NA,17
27536,ENSG00000226097,,101927769,lincRNA,37.65,NA,7
27537,ENSG00000226098,SEC11B,NA,processed_pseudogene,40.48,NA,8
27538,ENSG00000226101,,101928205,lincRNA,40.28,NA,17
27539,ENSG00000226102,SEPT7P3,NA,unprocessed_pseudogene,39.64,NA,7
27540,ENSG00000226103,C6orf47,57827,protein_coding,56.97,885,CHR_HSCHR6_MHC_SSTO_CTG1
27541,ENSG00000226107,,NA,processed_pseudogene,41.87,NA,X
27542,ENSG00000226108,RAB28P1,NA,processed_pseudogene,45.36,NA,9
27543,ENSG00000226109,HCG4P5,NA,unprocessed_pseudogene,64.62,NA,CHR_HSCHR6_MHC_MANN_CTG1
27544,ENSG00000226110,,NA,processed_pseudogene,48.72,NA,X
27545,ENSG00000226111,MRPS18B,28973,protein_coding,46.36,777,CHR_HSCHR6_MHC_MANN_CTG1
27546,ENSG00000226112,FCF1P4,NA,processed_pseudogene,39.34,NA,X
27547,ENSG00000226113,,NA,transcribed_unprocessed_pseudogene,39.82,NA,10
27548,ENSG00000226114,NDUFB4P5,NA,processed_pseudogene,47.09,NA,2
27549,ENSG00000226115,,NA,lincRNA,62.55,NA,21
27550,ENSG00000226116,USP9YP6,NA,unprocessed_pseudogene,33.65,NA,Y
27551,ENSG00000226117,,NA,processed_pseudogene,38.46,NA,17
27552,ENSG00000226118,MTND3P1,NA,processed_pseudogene,37.73,NA,13
27553,ENSG00000226119,,NA,processed_pseudogene,39.56,NA,X
27554,ENSG00000226121,,NA,processed_pseudogene,40.8,NA,2
27555,ENSG00000226122,DDC-AS1,100129427,antisense,48.76,NA,7
27556,ENSG00000226124,FTCDNL1,NA,protein_coding,40.08,444,2
27557,ENSG00000226125,,151475,lincRNA,45,NA,2
27558,ENSG00000226126,PSMC1P12,NA,processed_pseudogene,42.31,NA,1
27559,ENSG00000226127,BTNL2,56244,protein_coding,42.05,1449,CHR_HSCHR6_MHC_APD_CTG1
27560,ENSG00000226128,RPL26P9,NA,processed_pseudogene,41.57,NA,1
27561,ENSG00000226130,,NA,lincRNA,39.36,NA,17
27562,ENSG00000226131,,NA,processed_pseudogene,46.99,NA,2
27563,ENSG00000226132,RPS3AP46,NA,processed_pseudogene,40.03,NA,14
27564,ENSG00000226133,,NA,lincRNA,45.16,NA,1
27565,ENSG00000226134,,NA,lincRNA,39.99,NA,13
27566,ENSG00000226137,BAIAP2-AS1,440465,lincRNA,59.08,NA,17
27567,ENSG00000226138,,NA,processed_pseudogene,55.56,NA,12
27568,ENSG00000226139,,102725019,processed_transcript,38.51,NA,CHR_HSCHR6_MHC_MANN_CTG1
27569,ENSG00000226140,,NA,lincRNA,40.7,NA,10
27570,ENSG00000226141,,NA,unprocessed_pseudogene,53.08,NA,X
27571,ENSG00000226142,RPL35P8,NA,processed_pseudogene,54.3,NA,22
27572,ENSG00000226143,,NA,antisense,50.35,NA,20
27573,ENSG00000226144,RPS27AP3,NA,processed_pseudogene,41.85,NA,20
27574,ENSG00000226145,KRT16P6,NA,transcribed_unprocessed_pseudogene,55.17,NA,17
27575,ENSG00000226147,TUBBP10,NA,processed_pseudogene,53.04,NA,1
27576,ENSG00000226148,SLC25A39P1,NA,processed_pseudogene,54.46,NA,1
27577,ENSG00000226149,,NA,lincRNA,38.23,NA,6
27578,ENSG00000226152,HCG4P7,NA,unprocessed_pseudogene,65.36,NA,CHR_HSCHR6_MHC_COX_CTG1
27579,ENSG00000226153,,NA,processed_pseudogene,42.49,NA,X
27580,ENSG00000226155,,NA,antisense,48.81,NA,3
27581,ENSG00000226156,RPL23AP76,NA,processed_pseudogene,48.47,NA,17
27582,ENSG00000226157,OR52E3P,NA,unprocessed_pseudogene,45.51,NA,11
27583,ENSG00000226158,CLCP2,NA,processed_pseudogene,47.03,NA,13
27584,ENSG00000226159,LINC01375,101926924,lincRNA,39.62,NA,10
27585,ENSG00000226160,,NA,processed_pseudogene,38.64,NA,22
27586,ENSG00000226161,EIF4A1P5,NA,processed_pseudogene,47.85,NA,13
27587,ENSG00000226163,,NA,antisense,41.37,NA,10
27588,ENSG00000226164,FGFR3P6,NA,processed_pseudogene,59.02,NA,1
27589,ENSG00000226165,HLA-DQB2,3120,protein_coding,47.38,828,CHR_HSCHR6_MHC_SSTO_CTG1
27590,ENSG00000226166,,NA,processed_pseudogene,43.75,NA,1
27591,ENSG00000226167,AP4B1-AS1,100287722,antisense,40.5,NA,1
27592,ENSG00000226168,,NA,processed_pseudogene,54.87,NA,10
27593,ENSG00000226169,,NA,antisense,49.54,NA,22
27594,ENSG00000226171,DHX16,8449,protein_coding,50.01,3126,CHR_HSCHR6_MHC_SSTO_CTG1
27595,ENSG00000226172,,105378933,lincRNA,58.72,NA,1
27596,ENSG00000226173,TAP1,6890,protein_coding,50.43,2427,CHR_HSCHR6_MHC_MANN_CTG1
27597,ENSG00000226174,TEX22,647310,protein_coding,55.6,453,14
27598,ENSG00000226175,PAIP1P1,NA,processed_pseudogene,45.06,NA,CHR_HSCHR6_MHC_MANN_CTG1
27599,ENSG00000226179,LINC00685,NA,antisense,51.97,NA,X
27600,ENSG00000226180,,100129215,lincRNA,60.32,NA,16
27601,ENSG00000226181,,NA,antisense,41.78,NA,6
27602,ENSG00000226182,LST1,7940,protein_coding,55.57,315,CHR_HSCHR6_MHC_COX_CTG1
27603,ENSG00000226183,RANP7,NA,processed_pseudogene,44.35,NA,3
27604,ENSG00000226185,TRIM64FP,NA,unprocessed_pseudogene,38.59,NA,2
27605,ENSG00000226186,TCEB1P21,NA,processed_pseudogene,41.07,NA,2
27606,ENSG00000226187,LY6G6E,NA,protein_coding,55.99,384,CHR_HSCHR6_MHC_SSTO_CTG1
27607,ENSG00000226188,HNRNPA1P3,NA,processed_pseudogene,45.37,NA,20
27608,ENSG00000226191,CLK3P2,NA,processed_pseudogene,59.6,NA,1
27609,ENSG00000226192,OR2J1,NA,unprocessed_pseudogene,45.26,NA,CHR_HSCHR6_MHC_DBB_CTG1
27610,ENSG00000226193,,NA,antisense,40.13,NA,6
27611,ENSG00000226194,,NA,lincRNA,47.66,NA,6
27612,ENSG00000226196,GAPDHP75,NA,processed_pseudogene,47.83,NA,1
27613,ENSG00000226197,,NA,lincRNA,38.7,NA,9
27614,ENSG00000226199,,NA,processed_pseudogene,47.96,NA,X
27615,ENSG00000226200,SGMS1-AS1,NA,antisense,41.25,NA,10
27616,ENSG00000226201,PSMB8,5696,protein_coding,50.54,831,CHR_HSCHR6_MHC_MCF_CTG1
27617,ENSG00000226203,,101926955,lincRNA,39.01,NA,20
27618,ENSG00000226204,,NA,lincRNA,33.35,NA,21
27619,ENSG00000226205,,NA,processed_pseudogene,42.88,NA,7
27620,ENSG00000226206,,NA,lincRNA,47.7,NA,9
27621,ENSG00000226207,,NA,lincRNA,34.36,NA,6
27622,ENSG00000226208,,NA,lincRNA,37.73,NA,1
27623,ENSG00000226209,C8orf59P1,NA,processed_pseudogene,38.94,NA,10
27624,ENSG00000226210,,653635,unprocessed_pseudogene,54.31,NA,12
27625,ENSG00000226210,,100288778,unprocessed_pseudogene,54.31,NA,12
27626,ENSG00000226211,,NA,processed_pseudogene,45.38,NA,1
27627,ENSG00000226212,TRGV6,NA,TR_V_pseudogene,45.82,NA,7
27628,ENSG00000226213,UBQLN4P2,NA,processed_pseudogene,52,NA,2
27629,ENSG00000226215,APOM,55937,protein_coding,50.13,567,CHR_HSCHR6_MHC_MCF_CTG1
27630,ENSG00000226216,RPS12P5,NA,processed_pseudogene,44.74,NA,3
27631,ENSG00000226217,RPL19P1,NA,processed_pseudogene,46.96,NA,20
27632,ENSG00000226218,,NA,lincRNA,36.15,NA,2
27633,ENSG00000226220,CICP22,NA,processed_pseudogene,60.12,NA,7
27634,ENSG00000226221,RPL26P19,NA,processed_pseudogene,43.84,NA,5
27635,ENSG00000226222,,NA,processed_pseudogene,48.7,NA,X
27636,ENSG00000226223,TSPY16P,NA,unprocessed_pseudogene,64.1,NA,Y
27637,ENSG00000226225,RPS18,6222,protein_coding,46.88,459,CHR_HSCHR6_MHC_MCF_CTG1
27638,ENSG00000226226,PRELID3BP1,NA,processed_pseudogene,45.61,NA,1
27639,ENSG00000226227,,NA,unprocessed_pseudogene,59.38,NA,CHR_HSCHR6_MHC_SSTO_CTG1
27640,ENSG00000226228,HCG23,414764,processed_transcript,37.55,NA,CHR_HSCHR6_MHC_DBB_CTG1
27641,ENSG00000226229,RPLP0P1,NA,processed_pseudogene,52.08,NA,20
27642,ENSG00000226230,,NA,processed_pseudogene,47.49,NA,7
27643,ENSG00000226232,NPIPB14P,101059953,transcribed_unprocessed_pseudogene,46.23,NA,16
27644,ENSG00000226233,,NA,processed_pseudogene,40.91,NA,22
27645,ENSG00000226234,KRT18P24,NA,processed_pseudogene,55.1,NA,9
27646,ENSG00000226235,LEMD1-AS1,284576,antisense,44.6,NA,1
27647,ENSG00000226237,GAS1RR,100506834,lincRNA,39.41,NA,9
27648,ENSG00000226238,,NA,lincRNA,41.13,NA,3
27649,ENSG00000226239,,NA,antisense,53.62,NA,20
27650,ENSG00000226240,LINC00381,100874151,lincRNA,38.69,NA,13
27651,ENSG00000226241,,NA,processed_pseudogene,36.59,NA,X
27652,ENSG00000226242,RPS17P8,NA,processed_pseudogene,45.37,NA,2
27653,ENSG00000226243,RPL37AP1,NA,processed_pseudogene,53.05,NA,20
27654,ENSG00000226245,ZNF32-AS1,414197,antisense,45.07,NA,10
27655,ENSG00000226246,KRT18P36,NA,processed_pseudogene,56.82,NA,9
27656,ENSG00000226247,SUPT4H1P1,NA,processed_pseudogene,48.24,NA,2
27657,ENSG00000226248,CLIC1,1192,protein_coding,50.99,726,CHR_HSCHR6_MHC_DBB_CTG1
27658,ENSG00000226249,,105378044,lincRNA,37.39,NA,6
27659,ENSG00000226250,LINC00408,NA,lincRNA,52.11,NA,13
27660,ENSG00000226251,,NA,lincRNA,44.8,NA,1
27661,ENSG00000226252,,NA,antisense,52.42,NA,1
27662,ENSG00000226253,MRPL35P3,NA,processed_pseudogene,45.6,NA,10
27663,ENSG00000226254,PTP4A1P3,NA,processed_pseudogene,37.62,NA,7
27664,ENSG00000226255,UBE2V2P1,NA,processed_pseudogene,45.25,NA,10
27665,ENSG00000226257,STK19,8859,protein_coding,53.04,1107,CHR_HSCHR6_MHC_DBB_CTG1
27666,ENSG00000226258,GRM7-AS3,101927347,lincRNA,37.09,NA,3
27667,ENSG00000226259,GTF2H2B,NA,transcribed_unprocessed_pseudogene,38.34,NA,5
27668,ENSG00000226260,HLA-DRA,3122,protein_coding,43.05,765,CHR_HSCHR6_MHC_MANN_CTG1
27669,ENSG00000226261,,NA,processed_pseudogene,60.23,NA,2
27670,ENSG00000226262,PHKBP1,NA,processed_pseudogene,36.14,NA,20
27671,ENSG00000226263,ISM1-AS1,NA,antisense,43.01,NA,20
27672,ENSG00000226264,HLA-DMB,3109,protein_coding,45.02,792,CHR_HSCHR6_MHC_DBB_CTG1
27673,ENSG00000226266,,29994,lincRNA,37.48,NA,2
27674,ENSG00000226267,HCG9P5,NA,unprocessed_pseudogene,64.44,NA,CHR_HSCHR6_MHC_SSTO_CTG1
27675,ENSG00000226268,,NA,processed_pseudogene,46.3,NA,11
27676,ENSG00000226270,ZNF736P2Y,NA,processed_pseudogene,36.04,NA,Y
27677,ENSG00000226271,OR2J3,442186,protein_coding,45.62,936,CHR_HSCHR6_MHC_APD_CTG1
27678,ENSG00000226272,ARHGAP26-AS1,100874239,antisense,45.8,NA,5
27679,ENSG00000226273,,NA,processed_pseudogene,56.86,NA,2
27680,ENSG00000226275,LTA,4049,protein_coding,57.85,618,CHR_HSCHR6_MHC_MCF_CTG1
27681,ENSG00000226276,,NA,lincRNA,37.65,NA,2
27682,ENSG00000226277,,NA,lincRNA,48.44,NA,2
27683,ENSG00000226278,PSPHP1,NA,unprocessed_pseudogene,47.42,NA,7
27684,ENSG00000226279,RPL12P10,NA,processed_pseudogene,46.99,NA,7
27685,ENSG00000226280,,NA,processed_pseudogene,33.78,NA,X
27686,ENSG00000226281,,NA,lincRNA,47.55,NA,6
27687,ENSG00000226284,ARPC3P1,NA,processed_pseudogene,40.71,NA,20
27688,ENSG00000226285,,NA,processed_pseudogene,38.39,NA,7
27689,ENSG00000226286,,NA,antisense,58.24,NA,1
27690,ENSG00000226287,TMEM191A,84222,transcribed_unprocessed_pseudogene,61.84,NA,22
27691,ENSG00000226288,OR52I2,143502,protein_coding,48.7,1053,11
27692,ENSG00000226289,CDCA4P3,NA,unprocessed_pseudogene,58.06,NA,1
27693,ENSG00000226291,,NA,antisense,63.53,NA,7
27694,ENSG00000226292,,NA,processed_pseudogene,38.87,NA,1
27695,ENSG00000226296,,NA,lincRNA,35.59,NA,10
27696,ENSG00000226297,,NA,processed_pseudogene,44.08,NA,2
27697,ENSG00000226298,RAD23BLP,NA,processed_pseudogene,38.83,NA,21
27698,ENSG00000226299,RPSAP62,NA,processed_pseudogene,49.34,NA,X
27699,ENSG00000226301,PDCL3P1,NA,processed_pseudogene,44.14,NA,8
27700,ENSG00000226302,,NA,lincRNA,39.86,NA,3
27701,ENSG00000226303,ZDHHC20P1,NA,processed_pseudogene,40.19,NA,CHR_HSCHR6_MHC_MANN_CTG1
27702,ENSG00000226304,,NA,antisense,39.51,NA,10
27703,ENSG00000226306,NPY6R,4888,transcribed_processed_pseudogene,39.42,NA,5
27704,ENSG00000226307,HNRNPDLP1,NA,processed_pseudogene,40.36,NA,X
27705,ENSG00000226308,,NA,lincRNA,49.94,NA,20
27706,ENSG00000226309,SMARCE1P2,NA,processed_pseudogene,47.09,NA,6
27707,ENSG00000226310,,NA,antisense,37.24,NA,X
27708,ENSG00000226312,CFLAR-AS1,65072,antisense,42.24,NA,2
27709,ENSG00000226313,MTCYBP12,NA,processed_pseudogene,38.89,NA,X
27710,ENSG00000226314,ZNF192P1,651302,transcribed_unprocessed_pseudogene,42.26,NA,6
27711,ENSG00000226317,LINC00351,100874137,lincRNA,35.1,NA,13
27712,ENSG00000226318,RPS3AP38,NA,processed_pseudogene,39.71,NA,10
27713,ENSG00000226320,,NA,lincRNA,38.86,NA,3
27714,ENSG00000226321,CROCC2,NA,protein_coding,57.72,4968,2
27715,ENSG00000226323,,NA,antisense,38.85,NA,7
27716,ENSG00000226324,,NA,processed_pseudogene,49.6,NA,1
27717,ENSG00000226327,RPSAP49,NA,processed_pseudogene,51.92,NA,9
27718,ENSG00000226328,NUP50-AS1,NA,lincRNA,41.42,NA,22
27719,ENSG00000226329,,NA,unprocessed_pseudogene,44.24,NA,7
27720,ENSG00000226330,,NA,antisense,43.89,NA,1
27721,ENSG00000226331,RPL23AP28,NA,processed_pseudogene,47.87,NA,2
27722,ENSG00000226332,,NA,antisense,60.63,NA,20
27723,ENSG00000226334,,NA,antisense,60.37,NA,9
27724,ENSG00000226336,MRPS16P3,NA,processed_pseudogene,51.87,NA,22
27725,ENSG00000226337,,NA,lincRNA,41.86,NA,9
27726,ENSG00000226338,,NA,processed_pseudogene,46.15,NA,2
27727,ENSG00000226339,RPS26P56,NA,processed_pseudogene,48.75,NA,X
27728,ENSG00000226340,,NA,processed_pseudogene,38.9,NA,2
27729,ENSG00000226341,MTCYBP39,NA,processed_pseudogene,39.1,NA,2
27730,ENSG00000226342,NMD3P1,NA,processed_pseudogene,40.86,NA,7
27731,ENSG00000226343,HLA-DQB3,NA,unprocessed_pseudogene,48.61,NA,CHR_HSCHR6_MHC_APD_CTG1
27732,ENSG00000226344,CST12P,NA,unitary_pseudogene,47.23,NA,20
27733,ENSG00000226345,,NA,processed_pseudogene,60.2,NA,3
27734,ENSG00000226347,OR2J2,26707,protein_coding,42.14,939,CHR_HSCHR6_MHC_MANN_CTG1
27735,ENSG00000226348,VN2R10P,NA,unitary_pseudogene,48.53,NA,16
27736,ENSG00000226349,,NA,sense_intronic,46.14,NA,1
27737,ENSG00000226352,,NA,antisense,40.29,NA,13
27738,ENSG00000226353,TAF9P1,NA,processed_pseudogene,40.56,NA,Y
27739,ENSG00000226354,HLA-U,NA,unprocessed_pseudogene,63.44,NA,CHR_HSCHR6_MHC_MANN_CTG1
27740,ENSG00000226355,,NA,lincRNA,50.94,NA,9
27741,ENSG00000226356,RPS6P20,NA,unprocessed_pseudogene,48.15,NA,12
27742,ENSG00000226358,KRT8P38,NA,processed_pseudogene,55.8,NA,10
27743,ENSG00000226359,ACTG1P24,NA,processed_pseudogene,55.99,NA,17
27744,ENSG00000226360,RPL10AP6,NA,processed_pseudogene,51.69,NA,3
27745,ENSG00000226361,TERF1P5,NA,processed_pseudogene,42.34,NA,13
27746,ENSG00000226362,FAM41AY2,NA,lincRNA,36.55,NA,Y
27747,ENSG00000226363,HAGLROS,NA,lincRNA,61.07,NA,2
27748,ENSG00000226364,,NA,lincRNA,36.07,NA,17
27749,ENSG00000226365,UBDP1,NA,unprocessed_pseudogene,41.03,NA,CHR_HSCHR6_MHC_MANN_CTG1
27750,ENSG00000226366,,NA,processed_pseudogene,53.22,NA,2
27751,ENSG00000226367,ST7-AS2,93654,antisense,38.08,NA,7
27752,ENSG00000226369,USP9YP11,NA,unprocessed_pseudogene,31.54,NA,Y
27753,ENSG00000226370,LINC00375,104355140,lincRNA,33.69,NA,13
27754,ENSG00000226372,DCAF8L1,139425,protein_coding,41.77,1803,X
27755,ENSG00000226374,,NA,lincRNA,55.3,NA,1
27756,ENSG00000226375,,NA,lincRNA,39.12,NA,1
27757,ENSG00000226376,,NA,lincRNA,33.91,NA,9
27758,ENSG00000226377,,NA,antisense,56.09,NA,17
27759,ENSG00000226378,,NA,processed_transcript,45.92,NA,CHR_HSCHR6_MHC_MANN_CTG1
27760,ENSG00000226379,HCG4,NA,unprocessed_pseudogene,63.93,NA,CHR_HSCHR6_MHC_MANN_CTG1
27761,ENSG00000226380,MIR29B1,407024,lincRNA,45.05,NA,7
27762,ENSG00000226380,MIR29A,407024,lincRNA,45.05,NA,7
27763,ENSG00000226380,MIR29B1,407021,lincRNA,45.05,NA,7
27764,ENSG00000226380,MIR29A,407021,lincRNA,45.05,NA,7
27765,ENSG00000226383,,101929378,lincRNA,36.11,NA,2
27766,ENSG00000226384,GTF2H4,2968,protein_coding,51.11,1389,CHR_HSCHR6_MHC_DBB_CTG1
27767,ENSG00000226386,PARD3-AS1,NA,antisense,54.84,NA,10
27768,ENSG00000226387,SORCS3-AS1,100505890,antisense,46.14,NA,10
27769,ENSG00000226388,ELL2P4,NA,processed_pseudogene,38.47,NA,X
27770,ENSG00000226389,MAPK6PS6,NA,processed_pseudogene,42.91,NA,10
27771,ENSG00000226390,,NA,antisense,59.58,NA,20
27772,ENSG00000226392,MTATP6P21,NA,unprocessed_pseudogene,37.04,NA,7
27773,ENSG00000226393,IFNA20P,NA,unprocessed_pseudogene,44.7,NA,9
27774,ENSG00000226394,,NA,processed_pseudogene,40.14,NA,1
27775,ENSG00000226395,MRPS21P5,NA,processed_pseudogene,51.52,NA,10
27776,ENSG00000226396,,NA,processed_pseudogene,55.38,NA,1
27777,ENSG00000226397,C12orf77,NA,lincRNA,39.62,NA,12
27778,ENSG00000226398,,NA,antisense,42.17,NA,2
27779,ENSG00000226400,,NA,processed_pseudogene,42.97,NA,5
27780,ENSG00000226401,,NA,unprocessed_pseudogene,56.08,NA,7
27781,ENSG00000226402,TRIM31,11074,protein_coding,47.05,1278,CHR_HSCHR6_MHC_COX_CTG1
27782,ENSG00000226403,,NA,sense_intronic,37.7,NA,9
27783,ENSG00000226404,LY6G5C,80741,protein_coding,52.94,677,CHR_HSCHR6_MHC_DBB_CTG1
27784,ENSG00000226405,,NA,processed_pseudogene,43.98,NA,20
27785,ENSG00000226406,RBMX2P1,NA,processed_pseudogene,46.89,NA,21
27786,ENSG00000226407,RPL23P11,NA,processed_pseudogene,45.74,NA,10
27787,ENSG00000226408,,NA,processed_transcript,47.11,NA,CHR_HSCHR6_MHC_MCF_CTG1
27788,ENSG00000226409,,NA,antisense,36.19,NA,6
27789,ENSG00000226410,,NA,processed_pseudogene,46.46,NA,2
27790,ENSG00000226411,,NA,unprocessed_pseudogene,54.09,NA,7
27791,ENSG00000226412,,105376490,lincRNA,42.48,NA,10
27792,ENSG00000226413,OR8T1P,NA,unprocessed_pseudogene,49.35,NA,12
27793,ENSG00000226414,MTCYBP38,NA,processed_pseudogene,39.36,NA,X
27794,ENSG00000226415,TPI1P1,NA,processed_pseudogene,56.53,NA,1
27795,ENSG00000226416,MRPL23-AS1,100133545,antisense,64.03,NA,11
27796,ENSG00000226417,CLIC1,1192,protein_coding,51,726,CHR_HSCHR6_MHC_MCF_CTG1
27797,ENSG00000226419,SLC16A1-AS1,100506392,antisense,43.76,NA,1
27798,ENSG00000226420,IGLV3-4,NA,IG_V_pseudogene,50,NA,22
27799,ENSG00000226421,SLC25A5P5,NA,processed_pseudogene,51.17,NA,7
27800,ENSG00000226422,PSORS1C3,100130889,processed_transcript,52.04,NA,CHR_HSCHR6_MHC_MANN_CTG1
27801,ENSG00000226423,,NA,lincRNA,45.88,NA,2
27802,ENSG00000226425,,NA,antisense,52.62,NA,10
27803,ENSG00000226426,,NA,lincRNA,46.79,NA,10
27804,ENSG00000226427,HMGN2P7,NA,processed_pseudogene,50.55,NA,3
27805,ENSG00000226428,RPL15P13,NA,processed_pseudogene,51.47,NA,10
27806,ENSG00000226429,,NA,unprocessed_pseudogene,37.86,NA,9
27807,ENSG00000226430,USP17L7,392197,protein_coding,49.7,1593,8
27808,ENSG00000226431,,NA,sense_intronic,53.54,NA,10
27809,ENSG00000226432,,NA,processed_pseudogene,43.44,NA,5
27810,ENSG00000226433,,NA,antisense,41.06,NA,21
27811,ENSG00000226434,,NA,lincRNA,41.37,NA,X
27812,ENSG00000226435,ANKRD18DP,348840,transcribed_unprocessed_pseudogene,36.91,NA,3
27813,ENSG00000226436,,NA,processed_pseudogene,50.12,NA,X
27814,ENSG00000226437,TRIM39,202658,protein_coding,45.63,1557,CHR_HSCHR6_MHC_MANN_CTG1
27815,ENSG00000226437,TRIM39,56658,protein_coding,45.63,1557,CHR_HSCHR6_MHC_MANN_CTG1
27816,ENSG00000226438,,NA,antisense,41.12,NA,1
27817,ENSG00000226439,,NA,processed_pseudogene,47.26,NA,4
27818,ENSG00000226440,,NA,antisense,40.5,NA,6
27819,ENSG00000226441,PLCL2-AS1,NA,antisense,35.29,NA,3
27820,ENSG00000226442,,NA,lincRNA,47.88,NA,2
27821,ENSG00000226443,GAPDHP32,NA,processed_pseudogene,48.8,NA,1
27822,ENSG00000226444,ACTR3BP6,NA,processed_pseudogene,42.59,NA,22
27823,ENSG00000226445,,101929523,antisense,50.35,NA,6
27824,ENSG00000226446,NOTCH2P1,NA,processed_pseudogene,44.39,NA,1
27825,ENSG00000226447,,NA,lincRNA,42.53,NA,10
27826,ENSG00000226448,RPL7AP51,NA,processed_pseudogene,46.32,NA,10
27827,ENSG00000226449,CDY5P,NA,unprocessed_pseudogene,40.89,NA,Y
27828,ENSG00000226450,CYP2D8P,NA,unprocessed_pseudogene,60.95,NA,22
27829,ENSG00000226453,,NA,lincRNA,38.26,NA,6
27830,ENSG00000226454,,NA,sense_intronic,50.39,NA,6
27831,ENSG00000226455,,NA,antisense,51.74,NA,6
27832,ENSG00000226457,,NA,processed_pseudogene,41.47,NA,1
27833,ENSG00000226461,OR10G5P,NA,unprocessed_pseudogene,51.68,NA,11
27834,ENSG00000226462,KRT18P1,NA,processed_pseudogene,58.15,NA,CHR_HSCHR6_MHC_MANN_CTG1
27835,ENSG00000226463,OR2W1,26692,protein_coding,41.15,963,CHR_HSCHR6_MHC_APD_CTG1
27836,ENSG00000226465,,NA,antisense,44.49,NA,20
27837,ENSG00000226466,RPA2P2,NA,processed_pseudogene,44.47,NA,10
27838,ENSG00000226467,AGPAT1,10554,protein_coding,50.59,852,CHR_HSCHR6_MHC_COX_CTG1
27839,ENSG00000226467,AGPAT1,102466190,protein_coding,50.59,852,CHR_HSCHR6_MHC_COX_CTG1
27840,ENSG00000226468,,NA,processed_pseudogene,46.36,NA,7
27841,ENSG00000226469,ADAM1B,NA,unitary_pseudogene,40.75,NA,12
27842,ENSG00000226470,RPS29P33,NA,processed_pseudogene,48.63,NA,9
27843,ENSG00000226471,,NA,antisense,45.98,NA,22
27844,ENSG00000226472,,NA,transcribed_unprocessed_pseudogene,53.83,NA,12
27845,ENSG00000226473,,NA,processed_pseudogene,45.95,NA,2
27846,ENSG00000226474,,NA,unprocessed_pseudogene,64.41,NA,22
27847,ENSG00000226476,,NA,lincRNA,37.38,NA,1
27848,ENSG00000226477,,NA,unprocessed_pseudogene,51.56,NA,22
27849,ENSG00000226478,UPF3AP1,NA,processed_pseudogene,50.27,NA,17
27850,ENSG00000226479,TMEM185B,79134,protein_coding,53.17,1053,2
27851,ENSG00000226480,OR7H1P,NA,unprocessed_pseudogene,51.3,NA,19
27852,ENSG00000226481,ACTR3BP2,NA,processed_pseudogene,42.46,NA,2
27853,ENSG00000226482,ADIPOQ-AS1,100874095,antisense,46.98,NA,3
27854,ENSG00000226483,,NA,processed_pseudogene,43.73,NA,1
27855,ENSG00000226484,,101928627,antisense,36.58,NA,X
27856,ENSG00000226485,RBM22P3,NA,processed_pseudogene,49.69,NA,7
27857,ENSG00000226486,LINC01035,NA,lincRNA,33.61,NA,1
27858,ENSG00000226487,,NA,lincRNA,46.63,NA,1
27859,ENSG00000226488,,NA,lincRNA,39.67,NA,2
27860,ENSG00000226489,,NA,processed_pseudogene,44.44,NA,3
27861,ENSG00000226490,,NA,protein_coding,60.32,567,8
27862,ENSG00000226491,FTOP1,NA,processed_pseudogene,48.39,NA,2
27863,ENSG00000226492,CUTA,51596,protein_coding,54.9,597,CHR_HSCHR6_MHC_SSTO_CTG1
27864,ENSG00000226493,RPL26P27,NA,processed_pseudogene,41.88,NA,10
27865,ENSG00000226494,RPL7P4,NA,processed_pseudogene,41.23,NA,CHR_HSCHR6_MHC_MANN_CTG1
27866,ENSG00000226496,LINC00323,284835,antisense,49.18,NA,21
27867,ENSG00000226497,,101928280,lincRNA,34.7,NA,6
27868,ENSG00000226498,RPSAP21,NA,transcribed_processed_pseudogene,51.75,NA,1
27869,ENSG00000226499,,NA,processed_pseudogene,53.7,NA,1
27870,ENSG00000226500,,NA,processed_pseudogene,47.8,NA,1
27871,ENSG00000226501,USF1P1,NA,processed_pseudogene,54.75,NA,21
27872,ENSG00000226502,KRT8P27,NA,processed_pseudogene,49.35,NA,X
27873,ENSG00000226504,TMEM167AP1,NA,processed_pseudogene,37.44,NA,Y
27874,ENSG00000226506,,101929551,lincRNA,38.91,NA,2
27875,ENSG00000226507,IPMKP1,NA,processed_pseudogene,37.08,NA,13
27876,ENSG00000226508,,105373984,lincRNA,57.47,NA,2
27877,ENSG00000226509,,NA,processed_pseudogene,46.91,NA,7
27878,ENSG00000226510,UPK1A-AS1,100862728,antisense,51.48,NA,19
